title,Genre,rating
Letters to Juliet (2010),Drama|Romance,3.5
"41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It, The (2010)",Comedy,1.0
Exam (2009),Mystery|Thriller,3.1666666666666665
Jonah Hex (2010),Action|Drama|Thriller|Western,1.8333333333333333
"A-Team, The (2010)",Action|Comedy|Thriller,2.8333333333333335
Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,4.071428571428571
Joan Rivers: A Piece of Work (2010),Documentary,3.0
Ricky Gervais Live 3: Fame (2007),Comedy,4.0
Winter's Bone (2010),Drama|Thriller,3.5833333333333335
Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,2.8
Everyone Else (Alle Anderen) (2009),Drama|Romance,3.5
TiMER (2009),Comedy|Drama|Fantasy|Romance,3.5
24: Redemption (2008),Action|Adventure|Crime|Drama|Thriller,2.25
"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller|IMAX,1.75
"Betrayal, The (Nerakhoon) (2008)",Documentary,3.0
Enter the Void (2009),Drama,4.5
"Last Airbender, The (2010)",Action|Adventure|Fantasy,1.5
State of Siege (État de siège) (1972),Drama|Thriller,5.0
"Island of Dr. Moreau, The (1977)",Adventure|Fantasy|Horror|Romance|Sci-Fi|Thriller,4.0
Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004),Documentary,4.0
South Park: Imaginationland (2008),Animation|Comedy|Fantasy,4.25
Kurt Cobain About a Son (2006),Documentary|Musical,4.0
Predators (2010),Action|Sci-Fi|Thriller,3.1666666666666665
Despicable Me (2010),Animation|Children|Comedy|Crime,3.71875
Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,4.04954954954955
Grown Ups (2010),Comedy,3.0
Thirst (2008),Drama,4.5
"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy,4.0
Swedish Auto (2006),Drama|Romance,4.0
Knight and Day (2010),Action|Comedy|Romance,2.8125
Nightwatching (2007),Drama|Mystery,4.5
"Karate Kid, The (2010)",Action|Children|Drama,2.25
"Kids Are All Right, The (2010)",Comedy|Drama,3.25
"Serbian Film, A (Srpski film) (2010)",Horror|Thriller,2.75
Cherrybomb (2009),Drama|Thriller,2.5
Batman: Under the Red Hood (2010),Action|Animation,3.125
Salt (2010),Action|Thriller,2.7083333333333335
"No. 1 Ladies' Detective Agency, The (2008)",Comedy|Crime|Mystery,2.5
Winnebago Man (2009),Comedy|Documentary,4.0
Mr. Nobody (2009),Drama|Fantasy|Romance|Sci-Fi,4.166666666666667
Dinner for Schmucks (2010),Comedy,2.5
"Northerners, The (De noorderlingen) (1992)",Comedy,5.0
Ip Man 2 (2010),Action,3.75
Charlie St. Cloud (2010),Drama|Fantasy|Romance,3.5
"Rebound, The (2009)",Comedy|Romance,2.5
"Other Guys, The (2010)",Action|Comedy,3.4285714285714284
"Two Escobars, The (2010)",Crime|Documentary,5.0
All Tomorrow's Parties (2009),Documentary|Musical,4.5
"Expendables, The (2010)",Action|Adventure|Thriller,2.5
Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,3.9615384615384617
Animal Kingdom (2010),Crime|Drama,3.25
Centurion (2010),Action|Adventure|Drama|Thriller|War,3.5
Babies (Bébé(s)) (2010),Documentary,4.0
Heartless (2009),Fantasy|Horror|Mystery|Thriller,3.5
Piranha (Piranha 3D) (2010),Action|Horror|Thriller,2.75
"Joneses, The (2009)",Comedy|Drama,3.5
Tekken (2010),Action|Sci-Fi,4.5
Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989),Action|Adventure|Animation|Fantasy|Sci-Fi,3.5
"American, The (2010)",Drama|Thriller,3.0
"Switch, The (2010)",Comedy|Romance,2.75
GasLand (2010),Documentary,3.0
Hated (1994),Documentary,4.5
Machete (2010),Action|Adventure|Comedy|Crime|Thriller,4.0
Going the Distance (2010),Comedy|Romance,3.0
"Song to Remember, A (1945)",Drama,3.5
Vampires Suck (2010),Comedy,0.5
Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,3.125
"Social Network, The (2010)",Drama,3.9767441860465116
"Town, The (2010)",Crime|Drama|Thriller,3.764705882352941
Easy A (2010),Comedy|Romance,3.6785714285714284
Eat Pray Love (2010),Drama|Romance,2.5
Howl (2010),Drama,5.0
I'm Still Here (2010),Comedy|Drama,2.5
"Patrik Age 1.5 (Patrik 1,5) (2008)",Comedy|Drama|Romance,4.5
Flipped (2010),Comedy|Drama|Romance,3.75
Wall Street: Money Never Sleeps (2010),Drama,2.0
Buster Keaton: A Hard Act to Follow (1987),Documentary,4.5
Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX,2.0
It's Kind of a Funny Story (2010),Comedy|Drama,4.0
Voyeur (Abel) (1986),Comedy,5.0
Middle Men (2009),Comedy|Crime|Drama,3.25
"Poughkeepsie Tapes, The (2007)",Horror|Mystery|Thriller,1.5
Alice in Wonderland (1933),Adventure|Children|Fantasy,4.5
Let Me In (2010),Drama|Horror|Mystery,3.25
Secretariat (2010),Adventure|Drama,5.0
Lake Mungo (2008),Drama|Mystery|Thriller,1.0
Devil (2010),Horror|Mystery|Thriller,3.25
You Again (2010),Comedy,2.0
Life as We Know It (2010),Comedy|Romance,4.0
Catfish (2010),Documentary|Mystery,3.1
You Will Meet a Tall Dark Stranger (2010),Comedy|Romance,3.25
Inside Job (2010),Documentary,3.95
Monsters (2010),Drama|Sci-Fi,3.0
Never Let Me Go (2010),Drama|Romance|Sci-Fi,3.5
"Illusionist, The (L'illusionniste) (2010)",Animation,3.5
Love Is Colder Than Death (Liebe ist kälter als der Tod) (1969),Comedy|Crime|Romance,4.0
Kaboom (2010),Comedy|Sci-Fi,3.75
Rubber (2010),Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western,4.0
7 Days (Les 7 jours du talion) (2010),Thriller,2.5
Jackass 3D (2010),Action|Comedy|Documentary,3.75
Restrepo (2010),Documentary|War,3.3333333333333335
Waiting for 'Superman' (2010),Documentary,3.0
Red (2010),Action|Comedy,4.027777777777778
Paranormal Activity 2 (2010),Horror|IMAX,3.5
Hereafter (2010),Drama|Fantasy,3.0
Black Death (2010),Adventure|Drama|Horror|Mystery,4.0
Saw VII 3D - The Final Chapter (2010),Horror|Mystery|Thriller,2.75
Due Date (2010),Comedy,2.8
127 Hours (2010),Adventure|Drama|Thriller,3.630434782608696
Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX,4.0
Black Swan (2010),Drama|Thriller,3.7794117647058822
Fair Game (2010),Drama|Thriller,3.5
1990: The Bronx Warriors (1990: I guerrieri del Bronx) (1982),Action|Sci-Fi,2.5
Unstoppable (2010),Action|Drama|Thriller,3.0
Morning Glory (2010),Comedy|Drama|Romance,2.7
Certified Copy (Copie conforme) (2010),Drama,4.25
"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller,4.166666666666667
Biutiful (2010),Drama,4.0
"First Beautiful Thing, The (La prima cosa bella) (2010)",Comedy|Drama,4.0
Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX,3.9242424242424243
"King's Speech, The (2010)",Drama,3.925
Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,3.6666666666666665
"Agony and the Ecstasy of Phil Spector, The (2009)",Documentary,0.5
"Art of the Steal, The (2009)",Documentary,3.0
"Fighter, The (2010)",Drama,4.136363636363637
"Romantics, The (2010)",Comedy|Drama|Romance,3.0
Cocaine Cowboys II: Hustlin' With the Godmother (2008),Crime|Documentary,2.5
"Tillman Story, The (2010)",Documentary,3.0
"Loved Ones, The (2009)",Horror,3.5
London Boulevard (2010),Crime|Romance,1.5
Skyline (2010),Sci-Fi|Thriller,1.375
Bunny and the Bull (2009),Adventure|Comedy|Drama,3.5
Beastly (2011),Drama|Fantasy|Romance,3.5
Love and Other Drugs (2010),Comedy|Drama|Romance,2.8333333333333335
"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",Adventure|Children|Fantasy,3.625
Tiny Furniture (2010),Comedy,2.5
"Tourist, The (2010)",Drama|Thriller,2.4285714285714284
Rare Exports: A Christmas Tale (Rare Exports) (2010),Action|Comedy,4.0
All Good Things (2010),Drama|Mystery|Thriller,2.75
True Grit (2010),Western,3.840909090909091
Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX,2.8846153846153846
Another Year (2010),Drama,3.5
How Do You Know (2010),Comedy|Drama|Romance,3.25
Barney's Version (2010),Drama,4.166666666666667
"Company Men, The (2010)",Drama,3.0
Zerophilia (2005),Comedy|Romance,5.0
I Saw the Devil (Akmareul boatda) (2010),Crime|Thriller,3.875
Little Fockers (2010),Comedy,2.3333333333333335
Gulliver's Travels (2010),Adventure|Comedy|Fantasy,1.75
"Last Circus, The (Balada triste de trompeta) (Sad Trumpet Ballad, A) (2010)",Comedy|Drama|War,3.5
"Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers, The (2009)",Documentary,3.0
Burlesque (2010),Drama|Musical|Romance,1.0
"Haunted House, The (1921)",Comedy,3.5
"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",Animation|Children|Fantasy,3.75
Tucker & Dale vs Evil (2010),Comedy|Horror,3.875
Yogi Bear (2010),Children|Comedy,2.0
Made in Dagenham (2010),Comedy|Drama,1.0
Waste Land (2010),Documentary,3.5
"Goat, The (1921)",Comedy,5.0
"Boat, The (1921)",Comedy,4.0
Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?) (2010),Documentary,4.0
"Green Hornet, The (2011)",Action|Comedy|Crime|Fantasy|Thriller|IMAX,2.1875
"Play House, The (1921)",Comedy,5.0
"Paleface, The (1922)",Comedy,3.5
"Warrior's Way, The (2010)",Action|Fantasy|Western,2.5
Cops (1922),Comedy,5.0
Season of the Witch (2011),Adventure|Drama|Fantasy,3.0
Ricky Gervais Live 4: Science (2010),Comedy,4.0
Fern flowers (Fleur de fougère) (1949),Animation,3.5
Cowboys & Aliens (2011),Action|Sci-Fi|Thriller|Western|IMAX,2.3125
Day & Night (2010),Animation|Children,3.75
Marwencol (2010),Documentary,4.0
Scorpio Rising (1964),(no genres listed),4.5
"Dilemma, The (2011)",Comedy|Drama,2.25
"Trip, The (2010)",Comedy|Drama,4.0
Phone Call from a Stranger (1952),Drama,3.5
Poetry (Shi) (2010),Drama,4.0
Limitless (2011),Sci-Fi|Thriller,3.8157894736842106
Transcendent Man (2009),Documentary,4.0
Wishful Drinking (2010),Documentary,3.5
Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),Action|Animation|Drama|Sci-Fi,3.75
"White Stripes Under Great White Northern Lights, The (2009)",Documentary,4.0
What Women Want (a.k.a. I Know a Woman's Heart) (2011),Comedy|Romance,3.5
Home Alone 4 (2002),Children|Comedy|Crime,1.0
No Strings Attached (2011),Comedy|Romance,2.9375
"Lincoln Lawyer, The (2011)",Crime|Drama|Thriller,3.5
"Rite, The (2011)",Drama|Horror|Thriller,2.5
All-Star Superman (2011),Action|Adventure|Animation|Sci-Fi,5.0
Silent Souls (Ovsyanki) (2010),Drama,3.5
Unknown (2011),Drama|Mystery|Thriller,3.5
Cedar Rapids (2011),Comedy,3.0
Gnomeo & Juliet (2011),Adventure|Animation|Children|Comedy|Fantasy|Romance,1.5
Burke and Hare (2010),Comedy|Thriller,4.0
Paul (2011),Adventure|Comedy|Sci-Fi,2.8125
Brother 2 (Brat 2) (2000),Crime|Drama,4.1
Emma (2009),Comedy|Drama|Romance,4.0
Rango (2011),Action|Adventure|Animation|Children|Comedy|Western,3.7142857142857144
Take Me Home Tonight (2011),Comedy|Drama,2.5
Confessions (Kokuhaku) (2010),Drama|Horror,4.25
"Adjustment Bureau, The (2011)",Romance|Sci-Fi|Thriller,3.2916666666666665
Cropsey (2009),Documentary|Horror,3.5
"Mechanic, The (2011)",Action|Drama|Thriller,3.5
Hall Pass (2011),Comedy,2.7
"Eagle, The (2011)",Adventure|Drama,2.75
I Am Number Four (2011),Action|Sci-Fi|Thriller|IMAX,2.6666666666666665
Battle: Los Angeles (2011),Action|Sci-Fi|War,2.3125
Summer Wars (Samâ wôzu) (2009),Adventure|Animation|Comedy|Sci-Fi,4.0
"Sunset Limited, The (2011)",Drama,4.0
Mars Needs Moms (2011),Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX,2.5
Winnie the Pooh and Tigger Too (1974),Animation|Children,4.0
Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action|Crime|Drama,4.1
Just Go with It (2011),Comedy|Romance,2.6666666666666665
Cave of Forgotten Dreams (2010),Documentary,4.5
Red Riding Hood (2011),Fantasy|Horror|Mystery|Thriller,1.5
"Big Mommas: Like Father, Like Son (2011)",Comedy,1.0
Super (2010),Action|Comedy|Drama,3.5
"Troll Hunter, The (Trolljegeren) (2010)",Fantasy|Horror,3.625
Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller,4.020833333333333
Jane Eyre (2011),Drama|Romance,3.75
Sucker Punch (2011),Action|Fantasy|Thriller|IMAX,2.1666666666666665
"New Daughter, The (2009)",Horror|Thriller,2.5
Eden (2006),Drama|Romance,3.5
BURN-E (2008),Adventure|Animation|Children|Sci-Fi,4.0
Senna (2010),Documentary,4.111111111111111
Family Guy Presents: It's a Trap (2010),Animation|Comedy|Sci-Fi,3.0
Insidious (2010),Fantasy|Horror|Thriller,3.5
Hobo with a Shotgun (2011),Action|Adventure|Crime|Thriller,2.25
Win Win (2011),Comedy|Drama,3.4166666666666665
Boy (2010),Comedy|Drama,4.75
Diary of a Wimpy Kid: Rodrick Rules (2011),Comedy,3.0
Henry's Crime (2010),Comedy|Crime,2.0
Hop (2011),Animation|Children|Comedy,1.0
13 Assassins (Jûsan-nin no shikaku) (2010),Action,3.3
Hanna (2011),Action|Adventure|Mystery|Thriller,3.0
American: The Bill Hicks Story (2009),Comedy|Documentary,3.5
Arthur (2011),Comedy,2.75
Rio (2011),Adventure|Animation|Children|Comedy,3.1
Melancholia (2011),Drama|Sci-Fi,4.0
Thor (2011),Action|Adventure|Drama|Fantasy|IMAX,3.357142857142857
Louis C.K.: Hilarious (2010),Comedy,4.25
Louis C.K.: Chewed Up (2008),Comedy,4.25
Louis C.K.: Shameless (2007),Comedy,4.5
Mildred Pierce (2011),Drama,5.0
Voices from the List (2004),Documentary,4.5
Water for Elephants (2011),Drama|Romance,4.25
African Cats (2011),Adventure|Documentary,2.5
Socialism (Film socialisme) (2010),Drama,4.0
"Fast Five (Fast and the Furious 5, The) (2011)",Action|Crime|Drama|Thriller|IMAX,2.5
Idiots and Angels (2008),Animation|Drama|Fantasy,3.0
Incendies (2010),Drama|Mystery|War,4.0
Something Borrowed (2011),Comedy|Drama|Romance,5.0
Bridesmaids (2011),Comedy,3.4375
Priest (2011),Action|Horror|Sci-Fi|Thriller,2.0
"Beaver, The (2011)",Drama,3.0
Mothra (Mosura) (1961),Adventure|Fantasy|Sci-Fi,4.0
Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy|IMAX,2.65
Midnight in Paris (2011),Comedy|Fantasy|Romance,3.9285714285714284
"Kid With a Bike, The (Le gamin au vélo) (2011)",Drama,4.0
The Man from Nowhere (2010),Action|Crime|Thriller,3.0
"Tree of Life, The (2011)",Drama,3.5
"Hangover Part II, The (2011)",Comedy,2.5
Destroy All Monsters (Kaijû sôshingeki) (1968),Action|Sci-Fi|Thriller,2.0
Attack the Block (2011),Action|Comedy|Sci-Fi,3.6666666666666665
"Tunnel, The (2011)",Drama|Horror|Thriller,1.5
He Ran All the Way (1951),Crime|Drama|Film-Noir,3.5
Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy|IMAX,3.8333333333333335
X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War,3.982142857142857
Submarine (2010),Comedy|Drama|Romance,3.75
Everything Must Go (2010),Comedy|Drama,2.875
Beginners (2010),Drama,3.0
Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX,3.375
Curly Top (1935),Children|Musical|Romance,3.0
Green Lantern (2011),Action|Adventure|Sci-Fi,2.4
Elektra Luxx (2010),Comedy,1.5
Mr. Popper's Penguins (2011),Comedy,2.0
Bad Teacher (2011),Comedy,2.25
Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi|War|IMAX,2.7222222222222223
Larry Crowne (2011),Comedy|Drama|Romance,2.75
Your Highness (2011),Action|Adventure|Comedy|Fantasy,1.3333333333333333
"Dolly Sisters, The (1945)",Drama|Musical|Romance,3.0
Too Big to Fail (2011),Drama,4.5
Takers (2010),Action|Crime|Thriller,2.0
Horrible Bosses (2011),Comedy|Crime,2.909090909090909
Cars 2 (2011),Adventure|Animation|Children|Comedy|IMAX,1.5
Savage Messiah (1972),Drama,3.5
Page One: Inside the New York Times (2011),Documentary,2.0
Burn Notice: The Fall of Sam Axe (2011),Crime|Drama|Mystery,3.0
To Sleep with Anger (1990),Drama,2.5
Mahler (1974),Drama,3.5
"Perfect Host, The (2010)",Crime|Drama|Thriller,4.0
Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX,4.220588235294118
Drive (2011),Crime|Drama|Film-Noir|Thriller,3.9
Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War,3.659090909090909
"Crazy, Stupid, Love. (2011)",Comedy|Drama|Romance,3.6785714285714284
One Day (2011),Drama|Romance,4.25
"Guard, The (2011)",Comedy|Crime,4.0
Winnie the Pooh (2011),Animation|Children|Comedy,3.25
"Woman, The (2011)",Horror,2.0
Mike's New Car (2002),Animation|Comedy,4.0
"Smurfs, The (2011)",Animation|Children|Comedy,2.0
Dylan Dog: Dead of Night (2010),Comedy|Horror|Mystery|Thriller,3.5
Friends with Benefits (2011),Comedy|Romance,3.111111111111111
Our Idiot Brother (2011),Comedy,3.6666666666666665
"Letter to Elia, A (2010)",Documentary,4.0
Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller,3.7916666666666665
"Change-Up, The (2011)",Comedy,2.6666666666666665
"Help, The (2011)",Drama,4.0
30 Minutes or Less (2011),Action|Comedy|Crime,3.0833333333333335
Gantz (2011),Action|Horror|Sci-Fi,2.5
Final Destination 5 (2011),Horror|Thriller|IMAX,1.0
"Conspirator, The (2010)",Drama,0.5
"Very Harold & Kumar 3D Christmas, A (2011)",Comedy,1.5
Carancho (2010),Crime|Drama|Romance,3.5
Fright Night (2011),Comedy|Horror,2.75
Another Earth (2011),Drama|Romance|Sci-Fi,3.8333333333333335
Rocky VI (1986) ,Comedy,4.5
Hesher (2010),Drama,3.5
Stake Land (2010),Horror,3.5
"Debt, The (2011)",Drama|Thriller,4.5
Colombiana (2011),Action|Adventure|Drama|Thriller,2.3333333333333335
Bill Cunningham New York (2011),Documentary,1.5
Freakonomics (2010),Documentary,2.0
"Skin I Live In, The (La piel que habito) (2011)",Drama,2.5
Prom (2011),Comedy|Drama,3.0
Magic Trip (2011),Documentary,4.0
Project Nim (2011),Documentary,4.0
Win/win (2010),Drama,3.5
"Inbetweeners Movie, The (2011)",Adventure|Comedy,4.0
"Future, The (2011)",Drama,2.0
"Interrupters, The (2011)",Documentary,3.0
Red State (2011),Action|Crime|Horror|Thriller,3.5
Chinese Take-Out (Chinese Take-Away) (Un cuento chino) (2011),Comedy,3.5
I Don't Know How She Does It (2011),Comedy,1.0
April Love (1957),Comedy|Drama|Musical,3.0
Shark Night 3D (2011),Horror|Thriller,1.5
Contagion (2011),Sci-Fi|Thriller|IMAX,3.5
Moneyball (2011),Drama,3.78125
Northanger Abbey (2007),Drama|Romance,3.5
"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,4.010869565217392
Tinker Tailor Soldier Spy (2011),Drama|Film-Noir|Thriller,3.5
"Separation, A (Jodaeiye Nader az Simin) (2011)",Drama,4.3
"Dangerous Method, A (2011)",Drama|Thriller,3.5
Warrior (2011),Drama,3.9
"Ides of March, The (2011)",Drama,3.9444444444444446
Kill List (2011),Horror|Mystery|Thriller,3.25
Killer Elite (2011),Action|Thriller,2.0
50/50 (2011),Comedy|Drama,3.6923076923076925
Clapham Junction (2007),Drama,4.5
Superman and the Mole-Men (1951),Children|Mystery|Sci-Fi,4.0
The Artist (2011),Comedy|Drama|Romance,3.8333333333333335
Take Shelter (2011),Drama,4.0
"Myth of the American Sleepover, The (2010)",Comedy|Drama|Romance,5.0
Real Steel (2011),Action|Drama|Sci-Fi|IMAX,3.0
Buck (2011),Documentary,2.75
Footloose (2011),Comedy|Drama|Musical,2.5
"Thing, The (2011)",Horror|Mystery|Sci-Fi|Thriller,3.5
Tyrannosaur (2011),Drama,4.0
Martha Marcy May Marlene (2011),Drama|Thriller,3.2
We Need to Talk About Kevin (2011),Drama|Thriller,3.5
"Three Musketeers, The (2011)",Action|Adventure,3.0
In Time (2011),Crime|Sci-Fi|Thriller,3.388888888888889
Margaret (2011),Drama,4.166666666666667
Carnage (2011),Comedy|Drama,4.25
Margin Call (2011),Drama|Thriller,3.25
Paranormal Activity 3 (2011),Horror,2.3333333333333335
Johnny English Reborn (2011),Adventure|Comedy|Thriller,2.0
Abduction (2011),Action|Drama|Mystery|Thriller,2.0
Shame (2011),Drama,3.642857142857143
What's Your Number? (2011),Comedy|Romance,4.25
Headhunters (Hodejegerne) (2011),Action|Crime|Thriller,4.166666666666667
Batman: Year One (2011),Action|Animation|Crime,2.5
Puss in Boots (2011),Adventure|Animation|Comedy|Fantasy|IMAX,2.5
Tower Heist (2011),Action|Comedy|Crime,3.0
J. Edgar (2011),Drama,3.0
"Double, The (2011)",Action|Crime|Drama|Mystery|Thriller,1.5
"Adventures of Tintin, The (2011)",Action|Animation|Mystery|IMAX,3.357142857142857
George Harrison: Living in the Material World (2011),Documentary,4.5
Hugo (2011),Children|Drama|Mystery,3.3
Trespass (2011),Crime|Drama|Thriller,0.5
Immortals (2011),Action|Drama|Fantasy,2.75
Jack and Jill (2011),Comedy,1.5
"Oslo, August 31st (Oslo, 31. august) (2011)",Drama,4.0
"Descendants, The (2011)",Comedy|Drama,3.8
"Muppets, The (2011)",Children|Comedy|Musical,3.6666666666666665
"Twilight Saga: Breaking Dawn - Part 1, The (2011)",Adventure|Drama|Fantasy|Romance,2.5
War Horse (2011),Drama|War,3.5
"Rum Diary, The (2011)",Comedy|Drama|Thriller,3.0
My Week with Marilyn (2011),Drama,3.0
Weekend (2011),Drama|Romance,3.75
Bunraku (2010),Action|Drama|Fantasy,1.5
"Little Colonel, The (1935)",Children|Comedy|Crime|Drama,4.0
"Sitter, The (2011)",Comedy,1.5
Extremely Loud and Incredibly Close (2011),Drama,2.0
Asterix and the Vikings (Astérix et les Vikings) (2006),Adventure|Animation|Children|Comedy|Fantasy,3.5
Arthur Christmas (2011),Animation|Children|Comedy|Drama,3.0
Violet & Daisy (2011),Action|Drama,1.5
Bullet to the Head (2012),Action|Crime|Film-Noir,2.0
"Expendables 2, The (2012)",Action|Adventure,3.0
"Snowman, The (1982)",Animation|Children|Musical,2.5
The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller,3.3815789473684212
Clone (Womb) (2010),Drama|Romance|Sci-Fi,1.0
"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX,3.6875
"Bourne Legacy, The (2012)",Action|Adventure|Drama|Thriller|IMAX,2.857142857142857
Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Comedy|Crime|Mystery|Thriller,3.769230769230769
Life in a Day (2011),Documentary|Drama,4.0
Stagecoach (1966),Western,2.5
Toronto Stories (2008),Drama,2.0
Young Adult (2011),Comedy|Drama,2.5
New Year's Eve (2011),Comedy|Romance,1.75
Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX,3.7222222222222223
We Bought a Zoo (2011),Comedy|Drama,3.5
"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller,3.8125
"Darkest Hour, The (2011)",Action|Horror|Sci-Fi|Thriller,1.5
Albert Nobbs (2011),Drama,5.0
Salvation Boulevard (2011),Comedy|Thriller,1.5
Friends with Kids (2011),Comedy,5.0
Contraband (2012),Action|Crime|Drama|Thriller,2.375
Being Elmo: A Puppeteer's Journey (2011),Documentary,3.0
Joyful Noise (2012),Comedy|Musical,1.5
Dolphin Tale (2011),Children|Drama,4.0
"Iron Lady, The (2011)",Drama,3.5
Albatross (2011),Drama,2.5
"Revenant, The (2009)",Comedy|Horror,3.5
Underworld: Awakening (2012),Action|Fantasy|Horror|IMAX,2.6666666666666665
"Grey, The (2012)",Action|Drama,2.0
Man on a Ledge (2012),Crime|Thriller,4.5
Chill Out! (Descongélate!) (2003),Comedy|Drama,4.0
Haywire (2011),Action|Thriller,3.0
"Whistleblower, The (2010)",Drama|Thriller,2.5
"Human Centipede II (Full Sequence), The (2011)",Horror,2.0
Fados (2007),Documentary|Musical,4.0
Seeking Justice (2011),Action|Drama|Thriller,2.0
Hostel: Part III (2011) ,Horror|Thriller,2.0
"Disappearance of Haruhi Suzumiya, The (Suzumiya Haruhi no shôshitsu) (2010)",Adventure|Animation|Drama|Mystery|Sci-Fi,5.0
Red Tails (2012),Action|Adventure|Drama|War,2.5
Intouchables (2011),Comedy|Drama,4.166666666666667
One for the Money (2012),Action|Comedy|Crime,2.0
"Innkeepers, The (2011)",Horror|Thriller,2.5
Chronicle (2012),Action|Sci-Fi|Thriller,3.2
Dottie Gets Spanked (1993),Drama,4.0
"Art of Getting By, The (2011)",Drama|Romance,2.0
Dylan Moran: Monster (2004),Comedy|Documentary,5.0
"Dylan Moran: Like, Totally (2006)",Comedy,2.5
Dylan Moran Live: What It Is (2009),Comedy,2.5
Safe House (2012),Action|Crime|Mystery|Thriller,3.125
"Vow, The (2012)",Drama|Romance,4.0
Louis C.K.: Live at the Beacon Theater (2011),Comedy,4.5
Holding Trevor (2007),Drama|Romance,4.0
"For a Good Time, Call... (2012)",Comedy|Drama|Romance,2.5
Journey 2: The Mysterious Island (2012),Action|Adventure|Comedy|Sci-Fi|IMAX,2.5
Perfect Sense (2011),Drama|Romance|Sci-Fi,3.5
Kokowääh (2011),Comedy,4.0
Hearts of the West (1975),Comedy|Western,2.5
Ghost Rider: Spirit of Vengeance (2012),Action|Fantasy|Thriller,1.0
Prayers for Bobby (2009),Drama,3.0
Love Wrecked (2005),Comedy|Romance,4.0
"Civil War, The (1990)",Documentary|War,4.666666666666667
October Baby (2011),Drama,4.5
Gone (2012),Drama|Thriller,1.5
Courageous (2011),Drama,4.5
Project X (2012),Comedy,1.6666666666666667
Dr. Seuss' The Lorax (2012),Animation|Fantasy|Musical|IMAX,2.0
"Big Year, The (2011)",Comedy,3.25
Trailer Park Boys (1999),Comedy|Crime,5.0
Undefeated (2011),Documentary,5.0
This Means War (2012),Action|Comedy|Romance,2.9
John Carter (2012),Action|Adventure|Sci-Fi|IMAX,2.9375
Starbuck (2011),Comedy,4.0
Forks Over Knives (2011),Documentary,3.0
Goon (2011),Comedy|Drama,4.166666666666667
Game Change (2012),Drama,4.0
21 Jump Street (2012),Action|Comedy|Crime,4.0
"Jeff, Who Lives at Home (2012)",Comedy|Drama,3.375
Lockout (2012),Action|Sci-Fi|Thriller,1.5
Casa de mi Padre (2012),Comedy,4.0
Corman's World: Exploits of a Hollywood Rebel (2011),Documentary,4.0
Jiro Dreams of Sushi (2011),Documentary,3.75
Wrath of the Titans (2012),Action|Adventure|Fantasy|IMAX,1.0
Iron Sky (2012),Action|Comedy|Sci-Fi,3.5
